;datetime_600;geo_name;Precio mercado spot [€/MWh]
106;2025-04-07T15:00:00.000+02:00;Francia;0.0
107;2025-04-07T15:00:00.000+02:00;España;0.0
108;2025-04-07T15:00:00.000+02:00;Reino Unido;73.38
109;2025-04-07T15:00:00.000+02:00;Alemania;60.98
110;2025-04-07T15:00:00.000+02:00;Bélgica;31.04
111;2025-04-07T15:00:00.000+02:00;Países Bajos;54.53
112;2025-04-07T16:00:00.000+02:00;Portugal;0.0
113;2025-04-07T16:00:00.000+02:00;Francia;16.62
114;2025-04-07T16:00:00.000+02:00;España;0.0
115;2025-04-07T16:00:00.000+02:00;Reino Unido;77.7
116;2025-04-07T16:00:00.000+02:00;Alemania;72.0
117;2025-04-07T16:00:00.000+02:00;Bélgica;57.77
118;2025-04-07T16:00:00.000+02:00;Países Bajos;62.61
119;2025-04-07T17:00:00.000+02:00;Portugal;1.51
120;2025-04-07T17:00:00.000+02:00;Francia;40.35
121;2025-04-07T17:00:00.000+02:00;España;1.51
122;2025-04-07T17:00:00.000+02:00;Reino Unido;106.1
123;2025-04-07T17:00:00.000+02:00;Alemania;102.43
124;2025-04-07T17:00:00.000+02:00;Bélgica;87.38
125;2025-04-07T17:00:00.000+02:00;Países Bajos;92.54
126;2025-04-07T18:00:00.000+02:00;Portugal;20.0
127;2025-04-07T18:00:00.000+02:00;Francia;48.04
128;2025-04-07T18:00:00.000+02:00;España;20.0
129;2025-04-07T18:00:00.000+02:00;Reino Unido;107.43
130;2025-04-07T18:00:00.000+02:00;Alemania;127.6
131;2025-04-07T18:00:00.000+02:00;Bélgica;109.37
132;2025-04-07T18:00:00.000+02:00;Países Bajos;115.74
133;2025-04-07T19:00:00.000+02:00;Portugal;69.1
134;2025-04-07T19:00:00.000+02:00;Francia;74.16
135;2025-04-07T19:00:00.000+02:00;España;69.1
136;2025-04-07T19:00:00.000+02:00;Reino Unido;152.85
137;2025-04-07T19:00:00.000+02:00;Alemania;168.45
138;2025-04-07T19:00:00.000+02:00;Bélgica;145.03
139;2025-04-07T19:00:00.000+02:00;Países Bajos;151.0
140;2025-04-07T20:00:00.000+02:00;Portugal;156.0
141;2025-04-07T20:00:00.000+02:00;Francia;156.0
142;2025-04-07T20:00:00.000+02:00;España;156.0
143;2025-04-07T20:00:00.000+02:00;Reino Unido;153.26
144;2025-04-07T20:00:00.000+02:00;Alemania;165.05
145;2025-04-07T20:00:00.000+02:00;Bélgica;157.7
146;2025-04-07T20:00:00.000+02:00;Países Bajos;152.26
147;2025-04-07T21:00:00.000+02:00;Portugal;170.01
148;2025-04-07T21:00:00.000+02:00;Francia;136.34
149;2025-04-07T21:00:00.000+02:00;España;170.01
150;2025-04-07T21:00:00.000+02:00;Reino Unido;125.9
151;2025-04-07T21:00:00.000+02:00;Alemania;138.2
152;2025-04-07T21:00:00.000+02:00;Bélgica;137.78
153;2025-04-07T21:00:00.000+02:00;Países Bajos;137.97
154;2025-04-07T22:00:00.000+02:00;Portugal;118.34
155;2025-04-07T22:00:00.000+02:00;Francia;118.34
156;2025-04-07T22:00:00.000+02:00;España;118.34
157;2025-04-07T22:00:00.000+02:00;Reino Unido;111.78
158;2025-04-07T22:00:00.000+02:00;Alemania;121.02
159;2025-04-07T22:00:00.000+02:00;Bélgica;115.83
160;2025-04-07T22:00:00.000+02:00;Países Bajos;107.5
161;2025-04-07T23:00:00.000+02:00;Portugal;99.84
162;2025-04-07T23:00:00.000+02:00;Francia;99.84
163;2025-04-07T23:00:00.000+02:00;España;99.84
164;2025-04-07T23:00:00.000+02:00;Reino Unido;106.96
165;2025-04-07T23:00:00.000+02:00;Alemania;105.21
166;2025-04-07T23:00:00.000+02:00;Bélgica;104.03
167;2025-04-07T23:00:00.000+02:00;Países Bajos;104.45
0;2025-04-08T00:00:00.000+02:00;Portugal;83.0
1;2025-04-08T00:00:00.000+02:00;Francia;83.0
2;2025-04-08T00:00:00.000+02:00;España;83.0
3;2025-04-08T00:00:00.000+02:00;Reino Unido;85.83
4;2025-04-08T00:00:00.000+02:00;Alemania;94.93
5;2025-04-08T00:00:00.000+02:00;Bélgica;87.05
6;2025-04-08T00:00:00.000+02:00;Países Bajos;81.78
7;2025-04-08T01:00:00.000+02:00;Portugal;71.8
8;2025-04-08T01:00:00.000+02:00;Francia;71.8
9;2025-04-08T01:00:00.000+02:00;España;71.8
10;2025-04-08T01:00:00.000+02:00;Reino Unido;83.26
11;2025-04-08T01:00:00.000+02:00;Alemania;87.83
12;2025-04-08T01:00:00.000+02:00;Bélgica;83.35
13;2025-04-08T01:00:00.000+02:00;Países Bajos;84.14
14;2025-04-08T02:00:00.000+02:00;Portugal;69.07
15;2025-04-08T02:00:00.000+02:00;Francia;69.07
16;2025-04-08T02:00:00.000+02:00;España;69.07
17;2025-04-08T02:00:00.000+02:00;Reino Unido;82.16
18;2025-04-08T02:00:00.000+02:00;Alemania;89.06
19;2025-04-08T02:00:00.000+02:00;Bélgica;83.98
20;2025-04-08T02:00:00.000+02:00;Países Bajos;80.42
21;2025-04-08T03:00:00.000+02:00;Portugal;57.65
22;2025-04-08T03:00:00.000+02:00;Francia;57.65
23;2025-04-08T03:00:00.000+02:00;España;57.65
24;2025-04-08T03:00:00.000+02:00;Reino Unido;82.81
25;2025-04-08T03:00:00.000+02:00;Alemania;89.9
26;2025-04-08T03:00:00.000+02:00;Bélgica;80.73
27;2025-04-08T03:00:00.000+02:00;Países Bajos;79.53
28;2025-04-08T04:00:00.000+02:00;Portugal;51.22
29;2025-04-08T04:00:00.000+02:00;Francia;51.22
30;2025-04-08T04:00:00.000+02:00;España;51.22
31;2025-04-08T04:00:00.000+02:00;Reino Unido;84.28
32;2025-04-08T04:00:00.000+02:00;Alemania;91.62
33;2025-04-08T04:00:00.000+02:00;Bélgica;82.02
34;2025-04-08T04:00:00.000+02:00;Países Bajos;84.11
35;2025-04-08T05:00:00.000+02:00;Portugal;53.16
36;2025-04-08T05:00:00.000+02:00;Francia;53.16
37;2025-04-08T05:00:00.000+02:00;España;53.16
38;2025-04-08T05:00:00.000+02:00;Reino Unido;84.51
39;2025-04-08T05:00:00.000+02:00;Alemania;105.73
40;2025-04-08T05:00:00.000+02:00;Bélgica;87.99
41;2025-04-08T05:00:00.000+02:00;Países Bajos;91.6
42;2025-04-08T06:00:00.000+02:00;Portugal;60.5
43;2025-04-08T06:00:00.000+02:00;Francia;76.08
44;2025-04-08T06:00:00.000+02:00;España;60.5
45;2025-04-08T06:00:00.000+02:00;Reino Unido;95.34
46;2025-04-08T06:00:00.000+02:00;Alemania;142.97
47;2025-04-08T06:00:00.000+02:00;Bélgica;126.59
48;2025-04-08T06:00:00.000+02:00;Países Bajos;132.0
49;2025-04-08T07:00:00.000+02:00;Portugal;131.17
50;2025-04-08T07:00:00.000+02:00;Francia;131.82
51;2025-04-08T07:00:00.000+02:00;España;131.17
52;2025-04-08T07:00:00.000+02:00;Reino Unido;141.54
53;2025-04-08T07:00:00.000+02:00;Alemania;180.55
54;2025-04-08T07:00:00.000+02:00;Bélgica;148.56
55;2025-04-08T07:00:00.000+02:00;Países Bajos;165.3
56;2025-04-08T08:00:00.000+02:00;Portugal;104.0
57;2025-04-08T08:00:00.000+02:00;Francia;136.77
58;2025-04-08T08:00:00.000+02:00;España;104.0
59;2025-04-08T08:00:00.000+02:00;Reino Unido;137.87
60;2025-04-08T08:00:00.000+02:00;Alemania;136.77
61;2025-04-08T08:00:00.000+02:00;Bélgica;136.77
62;2025-04-08T08:00:00.000+02:00;Países Bajos;136.77
63;2025-04-08T09:00:00.000+02:00;Portugal;36.88
64;2025-04-08T09:00:00.000+02:00;Francia;91.02
65;2025-04-08T09:00:00.000+02:00;España;36.88
66;2025-04-08T09:00:00.000+02:00;Reino Unido;108.92
67;2025-04-08T09:00:00.000+02:00;Alemania;91.3
68;2025-04-08T09:00:00.000+02:00;Bélgica;91.24
69;2025-04-08T09:00:00.000+02:00;Países Bajos;91.26
70;2025-04-08T10:00:00.000+02:00;Portugal;0.65
71;2025-04-08T10:00:00.000+02:00;Francia;47.26
72;2025-04-08T10:00:00.000+02:00;España;0.65
73;2025-04-08T10:00:00.000+02:00;Reino Unido;89.58
74;2025-04-08T10:00:00.000+02:00;Alemania;76.47
75;2025-04-08T10:00:00.000+02:00;Bélgica;69.66
76;2025-04-08T10:00:00.000+02:00;Países Bajos;72.12
77;2025-04-08T11:00:00.000+02:00;Portugal;-0.01
78;2025-04-08T11:00:00.000+02:00;Francia;8.17
79;2025-04-08T11:00:00.000+02:00;España;-0.01
80;2025-04-08T11:00:00.000+02:00;Reino Unido;84.48
81;2025-04-08T11:00:00.000+02:00;Alemania;61.09
82;2025-04-08T11:00:00.000+02:00;Bélgica;48.98
83;2025-04-08T11:00:00.000+02:00;Países Bajos;52.78
84;2025-04-08T12:00:00.000+02:00;Portugal;-0.86
85;2025-04-08T12:00:00.000+02:00;Francia;11.92
86;2025-04-08T12:00:00.000+02:00;España;-0.86
87;2025-04-08T12:00:00.000+02:00;Reino Unido;80.89
88;2025-04-08T12:00:00.000+02:00;Alemania;19.57
89;2025-04-08T12:00:00.000+02:00;Bélgica;18.24
90;2025-04-08T12:00:00.000+02:00;Países Bajos;18.36
91;2025-04-08T13:00:00.000+02:00;Portugal;-1.01
92;2025-04-08T13:00:00.000+02:00;Francia;0.0
93;2025-04-08T13:00:00.000+02:00;España;-1.01
94;2025-04-08T13:00:00.000+02:00;Reino Unido;79.82
95;2025-04-08T13:00:00.000+02:00;Alemania;16.83
96;2025-04-08T13:00:00.000+02:00;Bélgica;13.27
97;2025-04-08T13:00:00.000+02:00;Países Bajos;14.12
98;2025-04-08T14:00:00.000+02:00;Portugal;-1.02
99;2025-04-08T14:00:00.000+02:00;Francia;-0.01
100;2025-04-08T14:00:00.000+02:00;España;-1.02
101;2025-04-08T14:00:00.000+02:00;Reino Unido;79.73
102;2025-04-08T14:00:00.000+02:00;Alemania;28.59
103;2025-04-08T14:00:00.000+02:00;Bélgica;20.28
104;2025-04-08T14:00:00.000+02:00;Países Bajos;22.67
105;2025-04-08T15:00:00.000+02:00;Portugal;-1.01
106;2025-04-08T15:00:00.000+02:00;Francia;0.0
107;2025-04-08T15:00:00.000+02:00;España;-1.01
108;2025-04-08T15:00:00.000+02:00;Reino Unido;78.48
109;2025-04-08T15:00:00.000+02:00;Alemania;57.47
110;2025-04-08T15:00:00.000+02:00;Bélgica;42.48
111;2025-04-08T15:00:00.000+02:00;Países Bajos;45.94
112;2025-04-08T16:00:00.000+02:00;Portugal;-1.0
113;2025-04-08T16:00:00.000+02:00;Francia;8.14
114;2025-04-08T16:00:00.000+02:00;España;-1.0
115;2025-04-08T16:00:00.000+02:00;Reino Unido;80.38
116;2025-04-08T16:00:00.000+02:00;Alemania;73.33
117;2025-04-08T16:00:00.000+02:00;Bélgica;58.21
118;2025-04-08T16:00:00.000+02:00;Países Bajos;63.05
119;2025-04-08T17:00:00.000+02:00;Portugal;-0.01
120;2025-04-08T17:00:00.000+02:00;Francia;34.29
121;2025-04-08T17:00:00.000+02:00;España;-0.01
122;2025-04-08T17:00:00.000+02:00;Reino Unido;91.49
123;2025-04-08T17:00:00.000+02:00;Alemania;90.34
124;2025-04-08T17:00:00.000+02:00;Bélgica;77.35
125;2025-04-08T17:00:00.000+02:00;Países Bajos;81.55
126;2025-04-08T18:00:00.000+02:00;Portugal;0.01
127;2025-04-08T18:00:00.000+02:00;Francia;56.26
128;2025-04-08T18:00:00.000+02:00;España;0.01
129;2025-04-08T18:00:00.000+02:00;Reino Unido;101.58
130;2025-04-08T18:00:00.000+02:00;Alemania;118.26
131;2025-04-08T18:00:00.000+02:00;Bélgica;104.06
132;2025-04-08T18:00:00.000+02:00;Países Bajos;109.01
133;2025-04-08T19:00:00.000+02:00;Portugal;33.68
134;2025-04-08T19:00:00.000+02:00;Francia;83.08
135;2025-04-08T19:00:00.000+02:00;España;33.68
136;2025-04-08T19:00:00.000+02:00;Reino Unido;133.71
137;2025-04-08T19:00:00.000+02:00;Alemania;180.4
138;2025-04-08T19:00:00.000+02:00;Bélgica;124.21
139;2025-04-08T19:00:00.000+02:00;Países Bajos;135.71
140;2025-04-08T20:00:00.000+02:00;Portugal;117.6
141;2025-04-08T20:00:00.000+02:00;Francia;117.6
142;2025-04-08T20:00:00.000+02:00;España;117.6
143;2025-04-08T20:00:00.000+02:00;Reino Unido;146.04
144;2025-04-08T20:00:00.000+02:00;Alemania;171.31
145;2025-04-08T20:00:00.000+02:00;Bélgica;145.05
146;2025-04-08T20:00:00.000+02:00;Países Bajos;167.37
147;2025-04-08T21:00:00.000+02:00;Portugal;123.49
148;2025-04-08T21:00:00.000+02:00;Francia;123.49
149;2025-04-08T21:00:00.000+02:00;España;123.49
150;2025-04-08T21:00:00.000+02:00;Reino Unido;132.13
151;2025-04-08T21:00:00.000+02:00;Alemania;140.0
152;2025-04-08T21:00:00.000+02:00;Bélgica;136.1
153;2025-04-08T21:00:00.000+02:00;Países Bajos;137.58
154;2025-04-08T22:00:00.000+02:00;Portugal;85.95
155;2025-04-08T22:00:00.000+02:00;Francia;85.95
156;2025-04-08T22:00:00.000+02:00;España;85.95
157;2025-04-08T22:00:00.000+02:00;Reino Unido;107.15
158;2025-04-08T22:00:00.000+02:00;Alemania;120.47
159;2025-04-08T22:00:00.000+02:00;Bélgica;112.36
160;2025-04-08T22:00:00.000+02:00;Países Bajos;115.35
161;2025-04-08T23:00:00.000+02:00;Portugal;69.22
162;2025-04-08T23:00:00.000+02:00;Francia;69.22
163;2025-04-08T23:00:00.000+02:00;España;69.22
164;2025-04-08T23:00:00.000+02:00;Reino Unido;95.79
165;2025-04-08T23:00:00.000+02:00;Alemania;105.12
166;2025-04-08T23:00:00.000+02:00;Bélgica;97.2
167;2025-04-08T23:00:00.000+02:00;Países Bajos;97.2
0;2025-04-09T00:00:00.000+02:00;Portugal;50.13
1;2025-04-09T00:00:00.000+02:00;Francia;50.13
2;2025-04-09T00:00:00.000+02:00;España;50.13
3;2025-04-09T00:00:00.000+02:00;Reino Unido;94.57
4;2025-04-09T00:00:00.000+02:00;Alemania;104.99
5;2025-04-09T00:00:00.000+02:00;Bélgica;92.15
6;2025-04-09T00:00:00.000+02:00;Países Bajos;95.0
7;2025-04-09T01:00:00.000+02:00;Portugal;37.0
8;2025-04-09T01:00:00.000+02:00;Francia;37.0
9;2025-04-09T01:00:00.000+02:00;España;37.0
10;2025-04-09T01:00:00.000+02:00;Reino Unido;89.29
11;2025-04-09T01:00:00.000+02:00;Alemania;95.99
12;2025-04-09T01:00:00.000+02:00;Bélgica;81.16
13;2025-04-09T01:00:00.000+02:00;Países Bajos;85.0
14;2025-04-09T02:00:00.000+02:00;Portugal;33.68
15;2025-04-09T02:00:00.000+02:00;Francia;33.68
16;2025-04-09T02:00:00.000+02:00;España;33.68
17;2025-04-09T02:00:00.000+02:00;Reino Unido;88.62
18;2025-04-09T02:00:00.000+02:00;Alemania;94.67
19;2025-04-09T02:00:00.000+02:00;Bélgica;81.88
20;2025-04-09T02:00:00.000+02:00;Países Bajos;85.6
21;2025-04-09T03:00:00.000+02:00;Portugal;32.06
22;2025-04-09T03:00:00.000+02:00;Francia;37.54
23;2025-04-09T03:00:00.000+02:00;España;32.06
24;2025-04-09T03:00:00.000+02:00;Reino Unido;88.47
25;2025-04-09T03:00:00.000+02:00;Alemania;94.45
26;2025-04-09T03:00:00.000+02:00;Bélgica;83.39
27;2025-04-09T03:00:00.000+02:00;Países Bajos;84.15
28;2025-04-09T04:00:00.000+02:00;Portugal;28.46
29;2025-04-09T04:00:00.000+02:00;Francia;28.46
30;2025-04-09T04:00:00.000+02:00;España;28.46
31;2025-04-09T04:00:00.000+02:00;Reino Unido;86.37
32;2025-04-09T04:00:00.000+02:00;Alemania;95.79
33;2025-04-09T04:00:00.000+02:00;Bélgica;81.12
34;2025-04-09T04:00:00.000+02:00;Países Bajos;86.45
35;2025-04-09T05:00:00.000+02:00;Portugal;28.9
36;2025-04-09T05:00:00.000+02:00;Francia;36.78
37;2025-04-09T05:00:00.000+02:00;España;28.9
38;2025-04-09T05:00:00.000+02:00;Reino Unido;87.9
39;2025-04-09T05:00:00.000+02:00;Alemania;109.45
40;2025-04-09T05:00:00.000+02:00;Bélgica;90.92
41;2025-04-09T05:00:00.000+02:00;Países Bajos;95.64
42;2025-04-09T06:00:00.000+02:00;Portugal;37.0
43;2025-04-09T06:00:00.000+02:00;Francia;41.24
44;2025-04-09T06:00:00.000+02:00;España;37.0
45;2025-04-09T06:00:00.000+02:00;Reino Unido;98.44
46;2025-04-09T06:00:00.000+02:00;Alemania;152.68
47;2025-04-09T06:00:00.000+02:00;Bélgica;123.31
48;2025-04-09T06:00:00.000+02:00;Países Bajos;123.4
49;2025-04-09T07:00:00.000+02:00;Portugal;86.96
50;2025-04-09T07:00:00.000+02:00;Francia;86.96
51;2025-04-09T07:00:00.000+02:00;España;86.96
52;2025-04-09T07:00:00.000+02:00;Reino Unido;140.96
53;2025-04-09T07:00:00.000+02:00;Alemania;175.56
54;2025-04-09T07:00:00.000+02:00;Bélgica;128.26
55;2025-04-09T07:00:00.000+02:00;Países Bajos;153.41
56;2025-04-09T08:00:00.000+02:00;Portugal;98.21
57;2025-04-09T08:00:00.000+02:00;Francia;98.21
58;2025-04-09T08:00:00.000+02:00;España;98.21
59;2025-04-09T08:00:00.000+02:00;Reino Unido;134.07
60;2025-04-09T08:00:00.000+02:00;Alemania;131.56
61;2025-04-09T08:00:00.000+02:00;Bélgica;123.0
62;2025-04-09T08:00:00.000+02:00;Países Bajos;128.06
63;2025-04-09T09:00:00.000+02:00;Portugal;33.68
64;2025-04-09T09:00:00.000+02:00;Francia;62.16
65;2025-04-09T09:00:00.000+02:00;España;33.68
66;2025-04-09T09:00:00.000+02:00;Reino Unido;106.43
67;2025-04-09T09:00:00.000+02:00;Alemania;99.51
68;2025-04-09T09:00:00.000+02:00;Bélgica;95.0
69;2025-04-09T09:00:00.000+02:00;Países Bajos;95.0
70;2025-04-09T10:00:00.000+02:00;Portugal;5.8
71;2025-04-09T10:00:00.000+02:00;Francia;15.0
72;2025-04-09T10:00:00.000+02:00;España;5.8
73;2025-04-09T10:00:00.000+02:00;Reino Unido;93.12
74;2025-04-09T10:00:00.000+02:00;Alemania;82.71
75;2025-04-09T10:00:00.000+02:00;Bélgica;76.15
76;2025-04-09T10:00:00.000+02:00;Países Bajos;77.39
77;2025-04-09T11:00:00.000+02:00;Portugal;-0.01
78;2025-04-09T11:00:00.000+02:00;Francia;-0.01
79;2025-04-09T11:00:00.000+02:00;España;-0.01
80;2025-04-09T11:00:00.000+02:00;Reino Unido;99.09
81;2025-04-09T11:00:00.000+02:00;Alemania;59.69
82;2025-04-09T11:00:00.000+02:00;Bélgica;45.79
83;2025-04-09T11:00:00.000+02:00;Países Bajos;50.59
84;2025-04-09T12:00:00.000+02:00;Portugal;-0.01
85;2025-04-09T12:00:00.000+02:00;Francia;-0.01
86;2025-04-09T12:00:00.000+02:00;España;-0.01
87;2025-04-09T12:00:00.000+02:00;Reino Unido;94.03
88;2025-04-09T12:00:00.000+02:00;Alemania;13.61
89;2025-04-09T12:00:00.000+02:00;Bélgica;10.48
90;2025-04-09T12:00:00.000+02:00;Países Bajos;11.3
91;2025-04-09T13:00:00.000+02:00;Portugal;-0.02
92;2025-04-09T13:00:00.000+02:00;Francia;-0.02
93;2025-04-09T13:00:00.000+02:00;España;-0.02
94;2025-04-09T13:00:00.000+02:00;Reino Unido;85.99
95;2025-04-09T13:00:00.000+02:00;Alemania;6.72
96;2025-04-09T13:00:00.000+02:00;Bélgica;1.19
97;2025-04-09T13:00:00.000+02:00;Países Bajos;0.0
98;2025-04-09T14:00:00.000+02:00;Portugal;-0.2
99;2025-04-09T14:00:00.000+02:00;Francia;-0.04
100;2025-04-09T14:00:00.000+02:00;España;-0.2
101;2025-04-09T14:00:00.000+02:00;Reino Unido;81.54
102;2025-04-09T14:00:00.000+02:00;Alemania;13.27
103;2025-04-09T14:00:00.000+02:00;Bélgica;-0.04
104;2025-04-09T14:00:00.000+02:00;Países Bajos;-1.59
105;2025-04-09T15:00:00.000+02:00;Portugal;-0.5
106;2025-04-09T15:00:00.000+02:00;Francia;-0.02
107;2025-04-09T15:00:00.000+02:00;España;-0.5
108;2025-04-09T15:00:00.000+02:00;Reino Unido;81.47
109;2025-04-09T15:00:00.000+02:00;Alemania;34.87
110;2025-04-09T15:00:00.000+02:00;Bélgica;18.41
111;2025-04-09T15:00:00.000+02:00;Países Bajos;15.0
112;2025-04-09T16:00:00.000+02:00;Portugal;-0.02
113;2025-04-09T16:00:00.000+02:00;Francia;-0.02
114;2025-04-09T16:00:00.000+02:00;España;-0.02
115;2025-04-09T16:00:00.000+02:00;Reino Unido;81.68
116;2025-04-09T16:00:00.000+02:00;Alemania;62.98
117;2025-04-09T16:00:00.000+02:00;Bélgica;45.79
118;2025-04-09T16:00:00.000+02:00;Países Bajos;45.79
119;2025-04-09T17:00:00.000+02:00;Portugal;0.0
120;2025-04-09T17:00:00.000+02:00;Francia;0.0
121;2025-04-09T17:00:00.000+02:00;España;0.0
122;2025-04-09T17:00:00.000+02:00;Reino Unido;86.07
123;2025-04-09T17:00:00.000+02:00;Alemania;83.5
124;2025-04-09T17:00:00.000+02:00;Bélgica;64.44
125;2025-04-09T17:00:00.000+02:00;Países Bajos;70.92
126;2025-04-09T18:00:00.000+02:00;Portugal;9.81
127;2025-04-09T18:00:00.000+02:00;Francia;35.94
128;2025-04-09T18:00:00.000+02:00;España;9.81
129;2025-04-09T18:00:00.000+02:00;Reino Unido;96.51
130;2025-04-09T18:00:00.000+02:00;Alemania;103.48
131;2025-04-09T18:00:00.000+02:00;Bélgica;88.17
132;2025-04-09T18:00:00.000+02:00;Países Bajos;93.51
133;2025-04-09T19:00:00.000+02:00;Portugal;37.0
134;2025-04-09T19:00:00.000+02:00;Francia;46.57
135;2025-04-09T19:00:00.000+02:00;España;37.0
136;2025-04-09T19:00:00.000+02:00;Reino Unido;122.63
137;2025-04-09T19:00:00.000+02:00;Alemania;131.57
138;2025-04-09T19:00:00.000+02:00;Bélgica;112.65
139;2025-04-09T19:00:00.000+02:00;Países Bajos;118.89
140;2025-04-09T20:00:00.000+02:00;Portugal;70.0
141;2025-04-09T20:00:00.000+02:00;Francia;70.0
142;2025-04-09T20:00:00.000+02:00;España;70.0
143;2025-04-09T20:00:00.000+02:00;Reino Unido;129.52
144;2025-04-09T20:00:00.000+02:00;Alemania;138.73
145;2025-04-09T20:00:00.000+02:00;Bélgica;123.56
146;2025-04-09T20:00:00.000+02:00;Países Bajos;129.19
147;2025-04-09T21:00:00.000+02:00;Portugal;89.0
148;2025-04-09T21:00:00.000+02:00;Francia;61.96
149;2025-04-09T21:00:00.000+02:00;España;89.0
150;2025-04-09T21:00:00.000+02:00;Reino Unido;123.12
151;2025-04-09T21:00:00.000+02:00;Alemania;111.23
152;2025-04-09T21:00:00.000+02:00;Bélgica;100.4
153;2025-04-09T21:00:00.000+02:00;Países Bajos;104.17
154;2025-04-09T22:00:00.000+02:00;Portugal;53.96
155;2025-04-09T22:00:00.000+02:00;Francia;53.96
156;2025-04-09T22:00:00.000+02:00;España;53.96
157;2025-04-09T22:00:00.000+02:00;Reino Unido;101.56
158;2025-04-09T22:00:00.000+02:00;Alemania;101.94
159;2025-04-09T22:00:00.000+02:00;Bélgica;91.42
160;2025-04-09T22:00:00.000+02:00;Países Bajos;94.8
161;2025-04-09T23:00:00.000+02:00;Portugal;36.64
162;2025-04-09T23:00:00.000+02:00;Francia;36.64
163;2025-04-09T23:00:00.000+02:00;España;36.64
164;2025-04-09T23:00:00.000+02:00;Reino Unido;95.43
165;2025-04-09T23:00:00.000+02:00;Alemania;98.51
166;2025-04-09T23:00:00.000+02:00;Bélgica;84.62
167;2025-04-09T23:00:00.000+02:00;Países Bajos;89.51
0;2025-04-10T00:00:00.000+02:00;Portugal;33.68
1;2025-04-10T00:00:00.000+02:00;Francia;33.68
2;2025-04-10T00:00:00.000+02:00;España;33.68
3;2025-04-10T00:00:00.000+02:00;Reino Unido;92.16
4;2025-04-10T00:00:00.000+02:00;Alemania;92.9
5;2025-04-10T00:00:00.000+02:00;Bélgica;79.88
6;2025-04-10T00:00:00.000+02:00;Países Bajos;85.0
7;2025-04-10T01:00:00.000+02:00;Portugal;28.46
8;2025-04-10T01:00:00.000+02:00;Francia;28.46
9;2025-04-10T01:00:00.000+02:00;España;28.46
10;2025-04-10T01:00:00.000+02:00;Reino Unido;84.79
11;2025-04-10T01:00:00.000+02:00;Alemania;89.55
12;2025-04-10T01:00:00.000+02:00;Bélgica;81.5
13;2025-04-10T01:00:00.000+02:00;Países Bajos;83.95
14;2025-04-10T02:00:00.000+02:00;Portugal;21.46
15;2025-04-10T02:00:00.000+02:00;Francia;25.83
16;2025-04-10T02:00:00.000+02:00;España;21.46
17;2025-04-10T02:00:00.000+02:00;Reino Unido;84.5
18;2025-04-10T02:00:00.000+02:00;Alemania;88.9
19;2025-04-10T02:00:00.000+02:00;Bélgica;82.47
20;2025-04-10T02:00:00.000+02:00;Países Bajos;83.95
21;2025-04-10T03:00:00.000+02:00;Portugal;20.08
22;2025-04-10T03:00:00.000+02:00;Francia;21.3
23;2025-04-10T03:00:00.000+02:00;España;20.08
24;2025-04-10T03:00:00.000+02:00;Reino Unido;85.13
25;2025-04-10T03:00:00.000+02:00;Alemania;87.92
26;2025-04-10T03:00:00.000+02:00;Bélgica;81.08
27;2025-04-10T03:00:00.000+02:00;Países Bajos;82.64
28;2025-04-10T04:00:00.000+02:00;Portugal;18.36
29;2025-04-10T04:00:00.000+02:00;Francia;18.36
30;2025-04-10T04:00:00.000+02:00;España;18.36
31;2025-04-10T04:00:00.000+02:00;Reino Unido;85.68
32;2025-04-10T04:00:00.000+02:00;Alemania;90.0
33;2025-04-10T04:00:00.000+02:00;Bélgica;79.0
34;2025-04-10T04:00:00.000+02:00;Países Bajos;82.24
35;2025-04-10T05:00:00.000+02:00;Portugal;17.46
36;2025-04-10T05:00:00.000+02:00;Francia;29.34
37;2025-04-10T05:00:00.000+02:00;España;17.46
38;2025-04-10T05:00:00.000+02:00;Reino Unido;90.26
39;2025-04-10T05:00:00.000+02:00;Alemania;97.54
40;2025-04-10T05:00:00.000+02:00;Bélgica;82.14
41;2025-04-10T05:00:00.000+02:00;Países Bajos;87.82
42;2025-04-10T06:00:00.000+02:00;Portugal;15.0
43;2025-04-10T06:00:00.000+02:00;Francia;41.42
44;2025-04-10T06:00:00.000+02:00;España;15.0
45;2025-04-10T06:00:00.000+02:00;Reino Unido;96.01
46;2025-04-10T06:00:00.000+02:00;Alemania;132.44
47;2025-04-10T06:00:00.000+02:00;Bélgica;110.0
48;2025-04-10T06:00:00.000+02:00;Países Bajos;115.69
49;2025-04-10T07:00:00.000+02:00;Portugal;35.01
50;2025-04-10T07:00:00.000+02:00;Francia;45.56
51;2025-04-10T07:00:00.000+02:00;España;35.01
52;2025-04-10T07:00:00.000+02:00;Reino Unido;125.61
53;2025-04-10T07:00:00.000+02:00;Alemania;170.59
54;2025-04-10T07:00:00.000+02:00;Bélgica;140.08
55;2025-04-10T07:00:00.000+02:00;Países Bajos;149.04
56;2025-04-10T08:00:00.000+02:00;Portugal;37.5
57;2025-04-10T08:00:00.000+02:00;Francia;72.07
58;2025-04-10T08:00:00.000+02:00;España;37.5
59;2025-04-10T08:00:00.000+02:00;Reino Unido;123.2
60;2025-04-10T08:00:00.000+02:00;Alemania;135.44
61;2025-04-10T08:00:00.000+02:00;Bélgica;129.26
62;2025-04-10T08:00:00.000+02:00;Países Bajos;130.59
63;2025-04-10T09:00:00.000+02:00;Portugal;30.48
